birth_year,birth_month,region,age,n_births,n_valid_status,n_single,n_married,n_widowed,n_separated,n_uniao_estavel,n_unknown,n_dtnascmae_invalid
2015,6,4,18,1280,1272,786,120,1,2,363,8,7
2015,6,4,19,1474,1467,855,195,0,4,413,7,2
2015,6,5,12,5,5,5,0,0,0,0,0,0
2015,6,5,13,32,31,24,0,0,0,7,1,0
2015,6,5,14,121,121,100,0,0,0,21,0,1
2015,6,5,15,319,314,259,4,0,0,51,5,6
2015,6,5,16,504,498,335,22,0,0,141,6,7
2015,6,5,17,742,725,449,65,1,0,210,17,8
2015,6,5,18,815,812,455,131,0,0,226,3,3
2015,6,5,19,1003,994,503,170,1,4,316,9,5
2015,7,0,10,3,3,2,1,0,0,0,0,1
2015,7,0,11,3,3,3,0,0,0,0,0,0
2015,7,0,12,35,33,23,1,0,1,8,2,0
2015,7,0,13,408,403,319,0,0,0,84,5,6
2015,7,0,14,1669,1643,1237,17,0,1,388,26,13
2015,7,0,15,4023,3955,2895,63,0,2,995,68,51
2015,7,0,16,6433,6360,4235,237,3,4,1881,73,93
2015,7,0,17,8576,8479,5376,643,4,10,2446,97,125
2015,7,0,18,9972,9867,5823,1100,7,11,2926,105,137
2015,7,0,19,11717,11583,6666,1559,13,27,3318,134,119
2015,7,1,12,7,6,1,1,0,0,4,1,0
2015,7,1,13,47,46,28,0,0,0,18,1,0
2015,7,1,14,168,164,87,7,0,0,70,4,3
2015,7,1,15,352,346,180,8,0,0,158,6,14
2015,7,1,16,566,559,236,19,0,1,303,7,26
2015,7,1,17,671,664,259,38,1,1,365,7,22
2015,7,1,18,760,751,280,50,0,2,419,9,30
2015,7,1,19,847,837,293,64,4,0,476,10,22
2015,7,2,10,1,1,1,0,0,0,0,0,0
2015,7,2,11,1,1,1,0,0,0,0,0,0
2015,7,2,12,17,16,11,0,0,1,4,1,0
2015,7,2,13,189,187,140,0,0,0,47,2,2
2015,7,2,14,706,692,469,4,0,1,218,14,6
2015,7,2,15,1612,1575,1040,32,0,2,501,37,20
2015,7,2,16,2389,2346,1371,81,2,2,890,43,35
2015,7,2,17,3085,3036,1697,215,2,1,1121,49,57
2015,7,2,18,3455,3400,1743,352,1,4,1300,55,54
2015,7,2,19,3995,3918,2015,467,5,10,1421,77,46
2015,7,3,10,2,2,1,1,0,0,0,0,1
2015,7,3,11,1,1,1,0,0,0,0,0,0
2015,7,3,12,6,6,6,0,0,0,0,0,0
2015,7,3,13,103,101,92,0,0,0,9,2,3
2015,7,3,14,486,483,434,2,0,0,47,3,3
2015,7,3,15,1268,1254,1075,17,0,0,162,14,11
2015,7,3,16,2240,2227,1791,90,1,1,344,13,22
2015,7,3,17,3016,2989,2251,247,0,6,485,27,27
2015,7,3,18,3601,3572,2542,426,5,3,596,29,41
2015,7,3,19,4338,4311,2904,693,3,13,698,27,39
2015,7,4,12,2,2,2,0,0,0,0,0,0
2015,7,4,13,38,38,32,0,0,0,6,0,0
2015,7,4,14,178,178,136,3,0,0,39,0,0
2015,7,4,15,476,473,356,3,0,0,114,3,3
2015,7,4,16,751,750,507,26,0,0,217,1,5
2015,7,4,17,1058,1053,700,82,1,1,269,5,10
2015,7,4,18,1293,1290,803,154,0,2,331,3,5
2015,7,4,19,1511,1505,899,183,1,3,419,6,5
2015,7,5,11,1,1,1,0,0,0,0,0,0
2015,7,5,12,3,3,3,0,0,0,0,0,0
2015,7,5,13,31,31,27,0,0,0,4,0,1
2015,7,5,14,131,126,111,1,0,0,14,5,1
2015,7,5,15,315,307,244,3,0,0,60,8,3
2015,7,5,16,487,478,330,21,0,0,127,9,5
2015,7,5,17,746,737,469,61,0,1,206,9,9
2015,7,5,18,863,854,455,118,1,0,280,9,7
2015,7,5,19,1026,1012,555,152,0,1,304,14,7
2015,8,0,10,2,2,2,0,0,0,0,0,0
2015,8,0,12,45,45,35,0,0,0,10,0,0
2015,8,0,13,387,384,307,3,0,0,74,3,6
2015,8,0,14,1595,1564,1199,11,1,0,353,31,13
2015,8,0,15,3841,3775,2770,45,1,3,956,66,57
2015,8,0,16,6188,6100,4136,241,2,6,1715,88,102
2015,8,0,17,8289,8201,5128,652,4,10,2407,88,122
2015,8,0,18,9919,9789,5812,1033,7,10,2927,130,129
2015,8,0,19,11177,11059,6288,1515,7,18,3231,118,143
2015,8,1,12,10,10,7,0,0,0,3,0,0
2015,8,1,13,34,34,20,0,0,0,14,0,4
2015,8,1,14,157,154,83,8,0,0,63,3,2
2015,8,1,15,358,354,178,3,0,0,173,4,19
2015,8,1,16,530,521,233,23,1,0,264,9,20
2015,8,1,17,683,676,274,42,0,0,360,7,28
2015,8,1,18,840,827,303,50,1,1,472,13,26
2015,8,1,19,860,847,284,80,1,0,482,13,31
2015,8,2,10,1,1,1,0,0,0,0,0,0
2015,8,2,12,16,16,11,0,0,0,5,0,0
2015,8,2,13,193,190,148,2,0,0,40,3,1
2015,8,2,14,685,667,461,1,1,0,204,18,6
2015,8,2,15,1557,1513,979,21,1,2,510,44,19
2015,8,2,16,2337,2290,1355,85,1,2,847,47,36
2015,8,2,17,2972,2923,1613,227,0,4,1079,49,44
2015,8,2,18,3524,3462,1783,369,3,1,1306,62,52
2015,8,2,19,3752,3692,1846,478,2,7,1359,60,62
2015,8,3,10,1,1,1,0,0,0,0,0,0
2015,8,3,12,10,10,10,0,0,0,0,0,0
2015,8,3,13,99,99,89,0,0,0,10,0,1
2015,8,3,14,468,464,415,2,0,0,47,4,3
2015,8,3,15,1208,1196,1046,10,0,0,140,12,16
2015,8,3,16,2086,2064,1685,80,0,2,297,22,38
2015,8,3,17,2942,2920,2190,233,3,5,489,22,40
2015,8,3,18,3524,3488,2499,383,1,3,602,36,41
2015,8,3,19,4128,4101,2804,575,3,7,712,27,41
2015,8,4,12,5,5,4,0,0,0,1,0,0
2015,8,4,13,25,25,22,1,0,0,2,0,0
2015,8,4,14,165,164,137,0,0,0,27,1,0
2015,8,4,15,424,422,322,9,0,1,90,2,2
2015,8,4,16,719,717,510,35,0,1,171,2,0
2015,8,4,17,968,966,620,67,1,1,277,2,4
2015,8,4,18,1206,1199,767,126,1,4,301,7,6
2015,8,4,19,1451,1445,830,211,1,2,401,6,5
2015,8,5,12,4,4,3,0,0,0,1,0,0
2015,8,5,13,36,36,28,0,0,0,8,0,0
2015,8,5,14,120,115,103,0,0,0,12,5,2
2015,8,5,15,294,290,245,2,0,0,43,4,1
2015,8,5,16,516,508,353,18,0,1,136,8,8
2015,8,5,17,724,716,431,83,0,0,202,8,6
2015,8,5,18,825,813,460,105,1,1,246,12,4
2015,8,5,19,986,974,524,171,0,2,277,12,4
2015,9,0,11,6,6,5,0,0,0,1,0,0
2015,9,0,12,47,46,35,1,0,0,10,1,1
2015,9,0,13,334,328,262,3,0,0,63,6,6
2015,9,0,14,1415,1392,1038,9,1,1,343,23,28
2015,9,0,15,3830,3758,2750,50,1,1,956,72,63
2015,9,0,16,6067,5993,4008,251,0,4,1730,74,108
2015,9,0,17,8268,8163,5220,615,5,6,2317,105,117
2015,9,0,18,9778,9667,5742,1069,7,9,2840,111,138
2015,9,0,19,11010,10878,6239,1525,8,26,3080,132,155
2015,9,1,11,2,2,2,0,0,0,0,0,0
2015,9,1,12,9,9,7,1,0,0,1,0,0
2015,9,1,13,51,50,34,0,0,0,16,1,2
2015,9,1,14,138,135,70,3,0,0,62,3,6
2015,9,1,15,387,378,176,8,0,0,194,9,20
2015,9,1,16,505,495,203,14,0,0,278,10,33
2015,9,1,17,699,688,271,35,1,0,381,11,19
2015,9,1,18,788,771,289,54,1,0,427,17,27
2015,9,1,19,888,875,331,65,1,1,477,13,29
2015,9,2,11,3,3,2,0,0,0,1,0,0
2015,9,2,12,20,20,15,0,0,0,5,0,0
2015,9,2,13,128,127,95,1,0,0,31,1,4
2015,9,2,14,583,573,374,3,1,0,195,10,16
2015,9,2,15,1552,1511,1016,21,1,1,472,41,26
2015,9,2,16,2294,2259,1312,88,0,2,857,35,42
2015,9,2,17,2978,2919,1632,215,3,1,1068,59,48
2015,9,2,18,3487,3431,1795,382,2,5,1247,56,61
2015,9,2,19,3738,3661,1891,474,3,6,1287,77,62
2015,9,3,12,11,10,9,0,0,0,1,1,0
2015,9,3,13,92,89,81,1,0,0,7,3,0
2015,9,3,14,435,427,387,2,0,1,37,8,4
2015,9,3,15,1165,1158,1016,7,0,0,135,7,11
2015,9,3,16,2027,2012,1612,93,0,2,305,15,21
2015,9,3,17,2929,2911,2228,220,1,1,461,18,32
2015,9,3,18,3436,3412,2418,409,3,3,579,24,39
2015,9,3,19,4064,4035,2705,636,2,12,680,29,48
2015,9,4,11,1,1,1,0,0,0,0,0,0
2015,9,4,12,6,6,4,0,0,0,2,0,1
2015,9,4,13,33,33,28,0,0,0,5,0,0
2015,9,4,14,137,135,100,1,0,0,34,2,1
2015,9,4,15,409,408,293,7,0,0,108,1,4
2015,9,4,16,684,679,474,33,0,0,172,5,5
2015,9,4,17,960,954,624,85,0,2,243,6,13
2015,9,4,18,1169,1168,728,108,1,1,330,1,7
2015,9,4,19,1338,1335,778,172,1,5,379,3,4
2015,9,5,12,1,1,0,0,0,0,1,0,0
2015,9,5,13,30,29,24,1,0,0,4,1,0
2015,9,5,14,122,122,107,0,0,0,15,0,1
2015,9,5,15,317,303,249,7,0,0,47,14,2
2015,9,5,16,557,548,407,23,0,0,118,9,7
2015,9,5,17,702,691,465,60,0,2,164,11,5
2015,9,5,18,898,885,512,116,0,0,257,13,4
2015,9,5,19,982,972,534,178,1,2,257,10,12
2015,10,0,10,1,1,1,0,0,0,0,0,0
2015,10,0,11,4,4,2,0,0,0,2,0,1
2015,10,0,12,39,39,27,1,0,0,11,0,2
2015,10,0,13,307,298,241,3,0,1,53,9,11
2015,10,0,14,1409,1383,1079,12,0,0,292,26,30
2015,10,0,15,3465,3422,2563,34,0,0,825,43,79
2015,10,0,16,5699,5626,3856,238,1,8,1523,73,126
2015,10,0,17,7485,7401,4761,583,5,9,2043,84,143
2015,10,0,18,8874,8782,5202,1051,9,16,2504,92,182
2015,10,0,19,10151,10011,5737,1419,8,11,2836,140,187
2015,10,1,11,1,1,0,0,0,0,1,0,0
2015,10,1,12,3,3,1,1,0,0,1,0,0
2015,10,1,13,35,34,20,3,0,1,10,1,2
2015,10,1,14,137,134,63,1,0,0,70,3,9
2015,10,1,15,342,337,141,8,0,0,188,5,18
2015,10,1,16,507,499,234,14,0,2,249,8,25
2015,10,1,17,637,623,241,36,0,0,346,14,29
2015,10,1,18,745,738,258,63,0,1,416,7,35
2015,10,1,19,798,780,296,58,2,0,424,18,33
2015,10,2,10,1,1,1,0,0,0,0,0,0
2015,10,2,11,3,3,2,0,0,0,1,0,1
2015,10,2,12,16,16,10,0,0,0,6,0,0
2015,10,2,13,133,129,94,0,0,0,35,4,3
2015,10,2,14,601,584,434,6,0,0,144,17,11
2015,10,2,15,1320,1296,896,15,0,0,385,24,24
2015,10,2,16,2077,2031,1198,89,1,1,742,46,34
2015,10,2,17,2675,2638,1475,206,3,5,949,37,42
2015,10,2,18,2986,2939,1537,368,4,3,1027,47,51
2015,10,2,19,3303,3238,1591,434,2,2,1209,65,39
2015,10,3,12,7,7,7,0,0,0,0,0,1
2015,10,3,13,87,85,81,0,0,0,4,2,5
2015,10,3,14,413,410,361,4,0,0,45,3,3
2015,10,3,15,1134,1126,1001,9,0,0,116,8,11
2015,10,3,16,1927,1919,1569,86,0,0,264,8,15
2015,10,3,17,2698,2679,2057,224,2,1,395,19,26
2015,10,3,18,3328,3299,2336,406,4,7,546,29,32
2015,10,3,19,3931,3902,2620,610,3,3,666,29,23
2015,10,4,12,5,5,4,0,0,0,1,0,0
2015,10,4,13,23,22,20,0,0,0,2,1,0
2015,10,4,14,149,148,122,1,0,0,25,1,1
2015,10,4,15,369,367,272,0,0,0,95,2,1
2015,10,4,16,657,654,457,27,0,4,166,3,12
2015,10,4,17,792,788,533,60,0,1,194,4,3
2015,10,4,18,1051,1047,656,110,1,1,279,4,6
2015,10,4,19,1174,1162,676,175,1,2,308,12,9
2015,10,5,12,8,8,5,0,0,0,3,0,1
2015,10,5,13,29,28,26,0,0,0,2,1,1
2015,10,5,14,109,107,99,0,0,0,8,2,6
2015,10,5,15,300,296,253,2,0,0,41,4,25
2015,10,5,16,531,523,398,22,0,1,102,8,40
2015,10,5,17,683,673,455,57,0,2,159,10,43
2015,10,5,18,764,759,415,104,0,4,236,5,58
2015,10,5,19,945,929,554,142,0,4,229,16,83
2015,11,0,10,1,1,0,1,0,0,0,0,0
2015,11,0,11,3,3,3,0,0,0,0,0,0
2015,11,0,12,39,39,27,0,0,0,12,0,1
2015,11,0,13,289,284,212,2,0,0,70,5,7
2015,11,0,14,1178,1162,890,10,0,0,262,16,19
2015,11,0,15,3004,2954,2158,40,2,2,752,50,32
2015,11,0,16,5056,5004,3387,210,2,8,1397,52,90
2015,11,0,17,6619,6531,4117,509,5,7,1893,88,76
2015,11,0,18,8081,7997,4809,902,2,16,2268,84,134
2015,11,0,19,9292,9177,5225,1241,5,26,2680,115,139
2015,11,1,12,9,9,2,0,0,0,7,0,1
2015,11,1,13,32,31,16,1,0,0,14,1,0
2015,11,1,14,86,86,43,1,0,0,42,0,2
2015,11,1,15,232,228,91,4,1,0,132,4,7
2015,11,1,16,349,341,132,14,0,0,195,8,14
2015,11,1,17,493,486,176,25,0,1,284,7,16
2015,11,1,18,527,521,186,32,0,1,302,6,28
2015,11,1,19,580,570,175,46,1,2,346,10,37
2015,11,2,11,1,1,1,0,0,0,0,0,0
2015,11,2,12,17,17,13,0,0,0,4,0,0
2015,11,2,13,116,115,81,0,0,0,34,1,6
2015,11,2,14,474,463,321,5,0,0,137,11,8
2015,11,2,15,1105,1074,696,19,0,1,358,31,13
2015,11,2,16,1766,1745,991,81,0,5,668,21,37
2015,11,2,17,2196,2147,1183,160,2,2,800,49,29
2015,11,2,18,2645,2600,1366,274,0,2,958,45,47
2015,11,2,19,2936,2880,1396,353,2,9,1120,56,42
2015,11,3,10,1,1,0,1,0,0,0,0,0
2015,11,3,11,2,2,2,0,0,0,0,0,0
2015,11,3,12,5,5,5,0,0,0,0,0,0
2015,11,3,13,76,74,65,1,0,0,8,2,1
2015,11,3,14,361,359,319,1,0,0,39,2,4
2015,11,3,15,1038,1029,864,14,1,0,150,9,6
2015,11,3,16,1894,1880,1527,69,2,1,281,14,29
2015,11,3,17,2490,2473,1844,197,2,1,429,17,24
2015,11,3,18,3085,3063,2151,379,2,12,519,22,32
2015,11,3,19,3686,3652,2436,529,1,8,678,34,39
2015,11,4,12,3,3,2,0,0,0,1,0,0
2015,11,4,13,40,40,30,0,0,0,10,0,0
2015,11,4,14,137,136,104,0,0,0,32,1,1
2015,11,4,15,344,343,264,2,0,0,77,1,3
2015,11,4,16,565,564,403,31,0,1,129,1,6
2015,11,4,17,796,795,504,74,1,2,214,1,3
2015,11,4,18,1025,1020,625,117,0,0,278,5,12
2015,11,4,19,1219,1215,722,155,1,5,332,4,9
2015,11,5,12,5,5,5,0,0,0,0,0,0
2015,11,5,13,25,24,20,0,0,0,4,1,0
2015,11,5,14,120,118,103,3,0,0,12,2,4
2015,11,5,15,285,280,243,1,0,1,35,5,3
2015,11,5,16,482,474,334,15,0,1,124,8,4
2015,11,5,17,644,630,410,53,0,1,166,14,4
2015,11,5,18,799,793,481,100,0,1,211,6,15
2015,11,5,19,871,860,496,158,0,2,204,11,12
2015,12,0,10,1,1,1,0,0,0,0,0,0
2015,12,0,11,3,3,3,0,0,0,0,0,0
2015,12,0,12,28,28,23,0,0,0,5,0,0
2015,12,0,13,299,295,228,3,0,0,64,4,5
2015,12,0,14,1116,1101,837,11,0,0,253,15,19
2015,12,0,15,2908,2858,2157,38,0,1,662,50,47
2015,12,0,16,4838,4781,3294,205,0,7,1275,57,77
2015,12,0,17,6229,6145,3968,535,1,6,1635,84,74
2015,12,0,18,7720,7625,4641,862,6,16,2100,95,78
2015,12,0,19,8835,8716,4995,1335,7,25,2354,119,109
2015,12,1,12,3,3,3,0,0,0,0,0,0
2015,12,1,13,32,32,19,0,0,0,13,0,2
2015,12,1,14,73,71,42,0,0,0,29,2,8
2015,12,1,15,156,153,78,3,0,0,72,3,11
2015,12,1,16,238,237,104,11,0,1,121,1,12
2015,12,1,17,300,298,133,14,0,0,151,2,12
2015,12,1,18,346,341,135,22,1,0,183,5,14
2015,12,1,19,367,363,114,40,1,0,208,4,19
2015,12,2,10,1,1,1,0,0,0,0,0,0
2015,12,2,12,12,12,7,0,0,0,5,0,0
2015,12,2,13,113,110,78,2,0,0,30,3,0
2015,12,2,14,433,425,288,4,0,0,133,8,5
2015,12,2,15,1076,1046,694,18,0,1,333,30,19
2015,12,2,16,1622,1596,935,68,0,3,590,26,33
2015,12,2,17,2077,2024,1115,177,0,3,729,53,28
2015,12,2,18,2493,2439,1259,257,4,2,917,54,25
2015,12,2,19,2667,2606,1281,355,2,6,962,61,43
2015,12,3,11,1,1,1,0,0,0,0,0,0
2015,12,3,12,9,9,9,0,0,0,0,0,0
2015,12,3,13,83,83,72,0,0,0,11,0,3
2015,12,3,14,392,388,332,2,0,0,54,4,4
2015,12,3,15,1042,1027,878,11,0,0,138,15,14
2015,12,3,16,1841,1822,1442,85,0,2,293,19,27
2015,12,3,17,2394,2378,1789,198,1,2,388,16,22
2015,12,3,18,3064,3048,2148,367,0,6,527,16,27
2015,12,3,19,3677,3644,2350,632,2,12,648,33,43
2015,12,4,11,1,1,1,0,0,0,0,0,0
2015,12,4,12,2,2,2,0,0,0,0,0,0
2015,12,4,13,32,32,28,0,0,0,4,0,0
2015,12,4,14,113,113,88,1,0,0,24,0,0
2015,12,4,15,356,355,281,2,0,0,72,1,2
2015,12,4,16,692,684,473,31,0,0,180,8,5
2015,12,4,17,823,820,532,82,0,1,205,3,7
2015,12,4,18,1007,1000,608,113,1,2,276,7,4
2015,12,4,19,1206,1194,710,168,1,5,310,12,2
2015,12,5,11,1,1,1,0,0,0,0,0,0
2015,12,5,12,2,2,2,0,0,0,0,0,0
2015,12,5,13,39,38,31,1,0,0,6,1,0
2015,12,5,14,105,104,87,4,0,0,13,1,2
2015,12,5,15,278,277,226,4,0,0,47,1,1
2015,12,5,16,445,442,340,10,0,1,91,3,0
2015,12,5,17,635,625,399,64,0,0,162,10,5
2015,12,5,18,810,797,491,103,0,6,197,13,8
2015,12,5,19,918,909,540,140,1,2,226,9,2
2016,1,0,10,1,1,1,0,0,0,0,0,0
2016,1,0,11,5,5,5,0,0,0,0,0,0
2016,1,0,12,54,51,45,0,0,0,6,3,3
2016,1,0,13,393,387,305,8,0,0,74,6,8
2016,1,0,14,1532,1516,1115,9,0,2,390,16,25
2016,1,0,15,3875,3825,2886,45,1,2,891,50,47
2016,1,0,16,6736,6667,4578,243,5,6,1835,69,64
2016,1,0,17,8473,8368,5419,584,4,7,2354,105,91
2016,1,0,18,10297,10174,6249,1031,10,10,2874,123,116
2016,1,0,19,11759,11629,6665,1623,11,19,3311,130,137
2016,1,1,11,2,2,2,0,0,0,0,0,0
2016,1,1,12,19,19,15,0,0,0,4,0,2
2016,1,1,13,95,92,67,3,0,0,22,3,1
2016,1,1,14,268,265,168,1,0,0,96,3,9
2016,1,1,15,639,632,407,10,0,0,215,7,16
2016,1,1,16,1002,994,591,24,0,1,378,8,18
2016,1,1,17,1240,1223,638,52,2,0,531,17,34
2016,1,1,18,1458,1451,725,107,1,0,618,7,38
2016,1,1,19,1624,1599,754,160,2,1,682,25,47
2016,1,2,10,1,1,1,0,0,0,0,0,0
2016,1,2,12,16,13,11,0,0,0,2,3,0
2016,1,2,13,135,132,89,3,0,0,40,3,3
2016,1,2,14,547,535,335,5,0,1,194,12,10
2016,1,2,15,1283,1254,839,16,1,0,398,29,22
2016,1,2,16,2254,2218,1319,78,3,1,817,36,28
2016,1,2,17,2689,2632,1485,181,0,4,962,57,34
2016,1,2,18,3211,3154,1710,282,4,2,1156,57,37
2016,1,2,19,3567,3513,1766,447,5,5,1290,54,60
2016,1,3,11,3,3,3,0,0,0,0,0,0
2016,1,3,12,6,6,6,0,0,0,0,0,1
2016,1,3,13,102,102,95,0,0,0,7,0,3
2016,1,3,14,434,433,381,0,0,1,51,1,3
2016,1,3,15,1207,1194,1044,7,0,0,143,13,9
2016,1,3,16,2172,2156,1741,89,2,4,320,16,11
2016,1,3,17,2815,2795,2142,223,1,2,427,20,15
2016,1,3,18,3594,3555,2541,435,4,2,573,39,25
2016,1,3,19,4121,4083,2755,635,2,8,683,38,22
2016,1,4,12,8,8,8,0,0,0,0,0,0
2016,1,4,13,32,32,29,0,0,0,3,0,0
2016,1,4,14,159,159,124,2,0,0,33,0,1
2016,1,4,15,432,432,325,7,0,2,98,0,0
2016,1,4,16,816,811,561,31,0,0,219,5,4
2016,1,4,17,1044,1036,696,69,0,0,271,8,4
2016,1,4,18,1221,1213,783,113,1,4,312,8,11
2016,1,4,19,1480,1472,885,202,0,2,383,8,6
2016,1,5,12,5,5,5,0,0,0,0,0,0
2016,1,5,13,29,29,25,2,0,0,2,0,1
2016,1,5,14,124,124,107,1,0,0,16,0,2
2016,1,5,15,314,313,271,5,0,0,37,1,0
2016,1,5,16,492,488,366,21,0,0,101,4,3
2016,1,5,17,685,682,458,59,1,1,163,3,4
2016,1,5,18,813,801,490,94,0,2,215,12,5
2016,1,5,19,967,962,505,179,2,3,273,5,2
2016,2,0,10,1,1,1,0,0,0,0,0,0
2016,2,0,11,8,8,8,0,0,0,0,0,1
2016,2,0,12,61,61,52,2,0,0,7,0,1
2016,2,0,13,394,386,314,3,1,0,68,8,4
2016,2,0,14,1517,1486,1153,12,0,0,321,31,29
2016,2,0,15,3778,3722,2823,39,0,2,858,56,51
2016,2,0,16,6381,6323,4347,240,1,6,1729,58,61
2016,2,0,17,8014,7911,5044,584,5,8,2270,103,100
2016,2,0,18,10011,9878,5965,1080,9,10,2814,133,127
2016,2,0,19,11445,11315,6441,1638,8,22,3206,130,156
2016,2,1,10,1,1,1,0,0,0,0,0,0
2016,2,1,11,2,2,2,0,0,0,0,0,0
2016,2,1,12,13,13,11,1,0,0,1,0,0
2016,2,1,13,88,87,61,2,0,0,24,1,2
2016,2,1,14,275,271,199,4,0,0,68,4,8
2016,2,1,15,636,625,403,6,0,0,216,11,18
2016,2,1,16,988,979,580,28,1,1,369,9,22
2016,2,1,17,1229,1215,620,58,1,0,536,14,45
2016,2,1,18,1369,1352,654,102,1,1,594,17,41
2016,2,1,19,1608,1596,733,147,0,4,712,12,52
2016,2,2,11,1,1,1,0,0,0,0,0,0
2016,2,2,12,28,28,23,1,0,0,4,0,0
2016,2,2,13,151,148,112,1,1,0,34,3,0
2016,2,2,14,561,551,383,5,0,0,163,10,11
2016,2,2,15,1289,1262,837,20,0,0,405,27,17
2016,2,2,16,2090,2060,1207,74,0,5,774,30,18
2016,2,2,17,2580,2534,1395,186,3,5,945,46,33
2016,2,2,18,3029,2972,1559,311,3,3,1096,57,44
2016,2,2,19,3310,3259,1654,401,4,5,1195,51,49
2016,2,3,11,1,1,1,0,0,0,0,0,0
2016,2,3,12,12,12,12,0,0,0,0,0,1
2016,2,3,13,103,101,95,0,0,0,6,2,2
2016,2,3,14,412,398,353,2,0,0,43,14,9
2016,2,3,15,1138,1121,996,6,0,0,119,17,12
2016,2,3,16,2057,2048,1676,73,0,0,299,9,12
2016,2,3,17,2674,2642,2016,210,0,1,415,32,19
2016,2,3,18,3492,3447,2457,416,3,3,568,45,28
2016,2,3,19,4100,4055,2695,696,2,7,655,45,39
2016,2,4,11,3,3,3,0,0,0,0,0,1
2016,2,4,12,3,3,3,0,0,0,0,0,0
2016,2,4,13,30,30,28,0,0,0,2,0,0
2016,2,4,14,150,149,115,1,0,0,33,1,1
2016,2,4,15,427,426,335,6,0,2,83,1,3
2016,2,4,16,741,740,515,40,0,0,185,1,4
2016,2,4,17,907,903,580,78,1,1,243,4,3
2016,2,4,18,1266,1259,771,141,1,1,345,7,9
2016,2,4,19,1465,1455,849,196,1,5,404,10,11
2016,2,5,11,1,1,1,0,0,0,0,0,0
2016,2,5,12,5,5,3,0,0,0,2,0,0
2016,2,5,13,22,20,18,0,0,0,2,2,0
2016,2,5,14,119,117,103,0,0,0,14,2,0
2016,2,5,15,288,288,252,1,0,0,35,0,1
2016,2,5,16,505,496,369,25,0,0,102,9,5
2016,2,5,17,624,617,433,52,0,1,131,7,0
2016,2,5,18,855,848,524,110,1,2,211,7,5
2016,2,5,19,962,950,510,198,1,1,240,12,5
2016,3,0,10,2,2,2,0,0,0,0,0,1
2016,3,0,11,5,5,4,0,0,0,1,0,2
2016,3,0,12,77,75,62,1,0,0,12,2,2
2016,3,0,13,420,413,327,4,0,0,82,7,7
2016,3,0,14,1759,1727,1309,20,0,1,397,32,23
2016,3,0,15,4171,4102,3122,41,1,0,938,69,54
2016,3,0,16,7141,7064,4870,273,6,4,1911,77,112
2016,3,0,17,9068,8975,5880,609,3,7,2476,93,110
2016,3,0,18,11170,11031,6751,1147,8,9,3116,139,122
2016,3,0,19,12600,12452,7150,1698,10,26,3568,148,153
2016,3,1,12,21,20,14,0,0,0,6,1,1
2016,3,1,13,94,93,69,1,0,0,23,1,3
2016,3,1,14,320,315,220,2,0,0,93,5,7
2016,3,1,15,642,629,410,4,0,0,215,13,26
2016,3,1,16,1064,1059,605,26,0,0,428,5,51
2016,3,1,17,1201,1184,663,45,0,2,474,17,37
2016,3,1,18,1512,1498,702,116,0,1,679,14,42
2016,3,1,19,1569,1554,729,137,0,4,684,15,48
2016,3,2,10,1,1,1,0,0,0,0,0,0
2016,3,2,11,3,3,2,0,0,0,1,0,1
2016,3,2,12,25,24,17,1,0,0,6,1,1
2016,3,2,13,149,146,102,0,0,0,44,3,3
2016,3,2,14,665,648,442,10,0,0,196,17,8
2016,3,2,15,1528,1487,1021,22,1,0,443,41,16
2016,3,2,16,2504,2457,1481,103,2,2,869,47,39
2016,3,2,17,3094,3048,1750,209,2,3,1084,46,45
2016,3,2,18,3532,3463,1880,332,6,2,1243,69,55
2016,3,2,19,3980,3906,1990,500,4,5,1407,74,72
2016,3,3,10,1,1,1,0,0,0,0,0,1
2016,3,3,11,2,2,2,0,0,0,0,0,1
2016,3,3,12,15,15,15,0,0,0,0,0,0
2016,3,3,13,116,115,103,1,0,0,11,1,1
2016,3,3,14,470,464,409,3,0,1,51,6,5
2016,3,3,15,1279,1269,1099,9,0,0,161,10,9
2016,3,3,16,2314,2300,1876,87,4,0,333,14,18
2016,3,3,17,3066,3050,2363,212,1,1,473,16,19
2016,3,3,18,3905,3869,2779,453,2,3,632,36,17
2016,3,3,19,4498,4459,2973,671,1,12,802,39,21
2016,3,4,12,6,6,6,0,0,0,0,0,0
2016,3,4,13,26,26,24,1,0,0,1,0,0
2016,3,4,14,163,162,128,4,0,0,30,1,0
2016,3,4,15,406,404,326,4,0,0,74,2,2
2016,3,4,16,708,705,524,22,0,1,158,3,1
2016,3,4,17,987,981,622,73,0,1,285,6,6
2016,3,4,18,1242,1233,778,145,0,2,308,9,3
2016,3,4,19,1500,1492,860,213,4,3,412,8,8
2016,3,5,12,10,10,10,0,0,0,0,0,0
2016,3,5,13,35,33,29,1,0,0,3,2,0
2016,3,5,14,141,138,110,1,0,0,27,3,3
2016,3,5,15,316,313,266,2,0,0,45,3,1
2016,3,5,16,551,543,384,35,0,1,123,8,3
2016,3,5,17,720,712,482,70,0,0,160,8,3
2016,3,5,18,979,968,612,101,0,1,254,11,5
2016,3,5,19,1053,1041,598,177,1,2,263,12,4
2016,4,0,10,3,3,3,0,0,0,0,0,0
2016,4,0,11,2,2,1,0,0,0,1,0,0
2016,4,0,12,54,53,44,2,0,0,7,1,2
2016,4,0,13,418,416,328,3,0,0,85,2,7
